iter	Passed	Remaining
761	107464	33564
762	107604	33423
763	107731	33278
764	107880	33139
765	108005	32993
766	108124	32846
767	108230	32694
768	108350	32547
769	108464	32398
770	108595	32254
771	108708	32105
772	108854	31966
773	109006	31828
774	109151	31689
775	109294	31548
776	109440	31409
777	109593	31272
778	109723	31128
779	109856	30985
780	109997	30844
781	110128	30700
782	110253	30555
783	110431	30425
784	110570	30283
785	110716	30144
786	110873	30007
787	111013	29866
788	111150	29724
789	111326	29593
790	111461	29450
791	111655	29323
792	111816	29187
793	111951	29045
794	112087	28903
795	112207	28756
796	112343	28614
797	112479	28472
798	112611	28329
799	112741	28185
800	112877	28043
801	113030	27905
802	113217	27775
803	113361	27635
804	113508	27495
805	113628	27349
806	113760	27206
807	113899	27065
808	114048	26926
809	114196	26786
810	114353	26649
811	114469	26502
812	114625	26365
813	114774	26226
814	114909	26083
815	115045	25941
816	115177	25798
817	115316	25657
818	115456	25515
819	115589	25373
820	115730	25232
821	115856	25088
822	116014	24950
823	116134	24805
824	116262	24661
825	116413	24522
826	116536	24378
827	116686	24239
828	116810	24094
829	116935	23950
830	117080	23810
831	117202	23665
832	117387	23533
833	117529	23393
834	117673	23252
835	117814	23111
836	117971	22974
837	118100	22830
838	118247	22691
839	118389	22550
840	118580	22418
841	118735	22280
842	118870	22138
843	119023	21999
844	119178	21861
845	119321	21720
846	119404	21568
847	119545	21427
848	119664	21283
849	119808	21142
850	119933	20998
851	120075	20858
852	120279	20728
853	120405	20584
854	120553	20444
855	120700	20304
856	120853	20165
857	120978	20022
858	121142	19884
859	121279	19743
860	121428	19603
861	121573	19463
862	121714	19322
863	121853	19180
864	121990	19038
865	122122	18896
866	122248	18753
867	122386	18611
868	122548	18473
869	122666	18329
870	122808	18188
871	122937	18045
872	123065	17902
873	123204	17761
874	123363	17623
875	123526	17485
876	123663	17343
877	123812	17203
878	123944	17061
879	124085	16920
880	124248	16782
881	124387	16641
882	124524	16499
883	124671	16359
884	124814	16218
885	124965	16079
886	125118	15939
887	125259	15798
888	125398	15657
889	125540	15516
890	125692	15376
891	125824	15234
892	125970	15093
893	126087	14949
894	126226	14808
895	126377	14668
896	126529	14529
897	126665	14387
898	126834	14249
899	126980	14108
900	127118	13967
901	127243	13824
