iter	Logloss
199	0.1168426277
200	0.1167698139
201	0.1166906168
202	0.1165371009
203	0.1164860664
204	0.1164275308
205	0.1163843577
206	0.1162687504
207	0.1161790978
208	0.1161026462
209	0.1160203835
210	0.1159328623
211	0.1158655677
212	0.1157737817
213	0.1156924477
214	0.1156053704
215	0.115525389
216	0.1154386207
217	0.115382964
218	0.1153331591
219	0.1152168925
220	0.1151622071
221	0.1150831926
222	0.1149837591
223	0.1149332416
224	0.1148734928
225	0.1148142249
226	0.1147782655
227	0.1147399176
228	0.1146512199
229	0.1146006019
230	0.1145588047
231	0.1144900141
232	0.1144277961
233	0.1143844875
234	0.1143597501
235	0.1142376299
236	0.1141612326
237	0.11409403
238	0.1140376332
239	0.113978809
240	0.1139179202
241	0.113880606
242	0.1138486592
243	0.1137960866
244	0.1137349499
245	0.1136425715
246	0.1135596955
247	0.1134943886
248	0.1134341524
249	0.1133674459
250	0.1132919541
251	0.113230499
252	0.1131739288
253	0.1130980779
254	0.1130615668
255	0.1130169454
256	0.1129862334
257	0.112924354
258	0.1129052702
259	0.1128884668
260	0.1127442759
261	0.1126953593
262	0.1126585917
263	0.1125873507
264	0.1125407971
265	0.1124979159
266	0.1124593597
267	0.1124132193
268	0.1123791108
269	0.1123584307
270	0.1123002485
271	0.112246388
272	0.1121886085
273	0.1121196608
274	0.1120627244
275	0.1120013446
276	0.1119646998
277	0.1119136991
278	0.1118478991
279	0.1118034285
280	0.1117517892
281	0.1117184528
282	0.1116875303
283	0.1116212692
284	0.1115966047
285	0.1115689033
286	0.111493343
287	0.1114443274
288	0.11138741
289	0.1113325967
290	0.1112919992
291	0.1112223986
292	0.111194744
293	0.1111805849
294	0.1111544671
295	0.1111234952
296	0.1110789293
297	0.1110487958
298	0.1110239319
299	0.1109636541
300	0.1108865793
301	0.1108514181
302	0.110815602
303	0.1107705731
304	0.1106872771
305	0.110655231
306	0.1106044556
307	0.1105676055
308	0.1105077761
309	0.1104749931
310	0.1104406108
311	0.1103726368
312	0.1103122633
313	0.1102766808
314	0.1102500668
315	0.1102299248
316	0.1101838703
317	0.110170035
318	0.1101565939
319	0.1101249005
320	0.1101049706
321	0.1101020507
322	0.1100293865
323	0.1099944108
324	0.1099868053
325	0.1099383658
326	0.1099167786
327	0.1098904147
328	0.1098462583
329	0.1098360991
330	0.1098211987
331	0.1097829805
332	0.1097414311
333	0.1097243128
334	0.1096989698
335	0.1096978614
336	0.1096731678
337	0.1096221941
338	0.1095972645
339	0.1095576881
340	0.1095425843
341	0.1094779292
342	0.1094291139
343	0.1094082903
344	0.1093999543
345	0.1093905297
346	0.1093502212
347	0.1093113689
348	0.1093018187
349	0.1092273366
350	0.1091872347
351	0.1091601924
352	0.1091219513
353	0.1090901515
354	0.1090743031
355	0.109052744
356	0.1089770278
357	0.1089486344
358	0.1089314806
359	0.108914227
360	0.1089107351
361	0.1088789846
362	0.1088518224
363	0.1088222033
364	0.1087989605
365	0.1087434132
366	0.1087134005
367	0.1086979384
368	0.1086309941
369	0.1085989819
370	0.10857674
371	0.1085618293
372	0.1085293742
373	0.1085019345
374	0.1084802662
375	0.1084560513
376	0.1084185366
377	0.1083395768
378	0.1083216847
379	0.108320432
380	0.1083081276
381	0.1082670541
382	0.108247065
383	0.1081865402
384	0.1081603308
385	0.1081266491
386	0.1081086954
387	0.1080618432
388	0.1080368255
389	0.1080056056
390	0.1079521271
391	0.107931696
392	0.1079018721
393	0.1078827996
394	0.1078256303
395	0.107805166
396	0.1077310224
397	0.1076932544
398	0.1076582722
399	0.1076441993
400	0.1076266196
401	0.1076123986
402	0.1075706739
403	0.1075443312
404	0.1075346709
405	0.1075149157
406	0.1074612738
407	0.1074456492
408	0.10741497
409	0.1073970318
410	0.1073442544
411	0.1073233903
412	0.1073232858
413	0.1072906063
414	0.1072524117
415	0.107202352
416	0.1071616512
417	0.1071302917
418	0.1071146717
419	0.1071001568
420	0.1070842276
421	0.107055479
422	0.1070385169
423	0.1070116256
424	0.1069765566
425	0.1069594188
426	0.1069384997
427	0.1068939339
428	0.1068611827
429	0.1068481268
430	0.1068164091
431	0.1067899183
432	0.1067807554
433	0.1067537933
434	0.1067335098
435	0.1067000565
436	0.1066876518
437	0.1066570439
438	0.1066354091
439	0.106585432
440	0.1065651747
441	0.1065453391
442	0.1064985348
443	0.1064781082
444	0.1064553972
445	0.1064336647
446	0.1064139727
447	0.1063877059
448	0.106375667
449	0.1063429651
450	0.1063131225
451	0.1062922025
452	0.1062759063
453	0.1062464083
454	0.1062080449
455	0.1061964648
456	0.1061014575
457	0.1060813513
458	0.1060506535
459	0.1060472035
460	0.1060451235
461	0.1060270587
462	0.1059902235
463	0.1059652503
464	0.1059532647
465	0.1059418091
466	0.1059272996
467	0.1059105156
468	0.1058932402
469	0.1058932369
470	0.1058638862
471	0.1058376029
472	0.1058364999
473	0.1058118681
474	0.1058037544
475	0.1057623703
476	0.1057479737
477	0.1057080314
478	0.1057079966
479	0.1056919246
480	0.1056709491
481	0.1056580887
482	0.1056159875
483	0.1055967449
484	0.1055598046
485	0.1055566523
486	0.1055456941
487	0.1055186547
488	0.1054548816
489	0.1054162407
490	0.1053974386
491	0.1053751683
492	0.1053517272
493	0.1053340511
494	0.1053006203
495	0.1052822826
496	0.1052638169
497	0.1052637897
498	0.1052572343
499	0.105247878
500	0.1052184375
501	0.105194278
502	0.1051775801
503	0.105157661
504	0.1051135823
505	0.1050960174
506	0.1050840223
507	0.1050525312
508	0.1050524729
509	0.1050381849
510	0.1050245046
511	0.1049963625
512	0.1049771514
513	0.1049432636
514	0.1048858093
515	0.1048469343
516	0.1048415567
517	0.1048294648
518	0.1048223635
519	0.1047746359
520	0.1047252998
521	0.1047043521
522	0.1046771823
523	0.1046592779
524	0.1046478601
525	0.1046404383
526	0.1046201711
527	0.1046160002
528	0.1046020888
529	0.1045891293
530	0.1045537991
531	0.1045307925
532	0.10451386
533	0.1045058873
534	0.1044760394
535	0.1044671826
536	0.104427269
537	0.1044191746
538	0.104388519
539	0.1043760357
540	0.1043438312
541	0.1043313914
542	0.1042990143
543	0.1042177044
544	0.1041963504
545	0.1041762579
546	0.1041658914
547	0.1041448722
548	0.1041215649
549	0.1041082788
550	0.1041005517
551	0.1040657942
552	0.1040441846
553	0.1040301998
554	0.1040066888
555	0.1039817572
556	0.1039793448
557	0.1039108606
558	0.103891468
559	0.103865959
560	0.1038291018
561	0.1038121896
562	0.1038002281
563	0.1038002168
564	0.1037959529
565	0.103786097
566	0.1037657896
567	0.1037568513
568	0.1037424492
569	0.1037300918
570	0.1037068435
571	0.1036934845
572	0.1036920424
573	0.1036690428
574	0.1036622298
575	0.1036290924
576	0.1036289554
577	0.1035574179
578	0.1035573758
579	0.1035472764
580	0.1035472321
581	0.1035367424
582	0.1035106504
583	0.1034867811
584	0.1034709772
585	0.1034578404
586	0.1034149034
587	0.1033818757
588	0.1033818645
589	0.1033799409
590	0.1033635473
591	0.1033301937
592	0.1033141322
593	0.1032670033
594	0.1032470937
595	0.1032307479
596	0.1032008731
597	0.103176688
598	0.1031584454
599	0.1031434262
600	0.1031246329
601	0.1031078499
602	0.1030829631
603	0.1030765796
604	0.1030600262
605	0.1030460286
606	0.1030330485
607	0.1030313965
608	0.1030273562
609	0.1030173236
610	0.1029816579
611	0.1029631275
612	0.1029421667
613	0.1028957529
614	0.1028731321
615	0.1028579701
616	0.1028483999
617	0.1028187998
618	0.1028101004
619	0.102801556
620	0.1028014561
621	0.1027702179
622	0.1027454485
623	0.1027254951
624	0.1027128401
625	0.1026961646
626	0.1026868762
627	0.1026604228
628	0.1026581625
629	0.1026426135
630	0.1026175595
631	0.1025954076
632	0.1025766368
633	0.1025559929
634	0.1025270598
635	0.1025155023
636	0.102506885
637	0.1025046888
638	0.1024928044
639	0.102463786
640	0.1024424089
641	0.1024404974
642	0.1024344524
643	0.1024213001
644	0.1024052503
645	0.1023860496
646	0.102374696
647	0.1023623342
648	0.1023562611
649	0.1023443012
650	0.102321748
651	0.1023120071
652	0.1022724404
653	0.102253054
654	0.1022483449
655	0.1022211418
656	0.1022004235
657	0.102167637
658	0.1021593613
659	0.1021344887
660	0.1021101106
661	0.1020841403
662	0.1020819917
663	0.1020724789
664	0.1020710243
665	0.1020709625
666	0.102045137
667	0.1020276946
668	0.1019932304
669	0.1019786944
670	0.1019665874
671	0.1019553756
672	0.1019329251
673	0.1019146395
674	0.1018943065
675	0.1018825451
676	0.1018708254
677	0.10183167
678	0.1018282766
679	0.1018017597
680	0.1017855621
681	0.1017765154
682	0.1017691886
683	0.1017691742
684	0.1017486016
685	0.101735811
686	0.1017273137
687	0.1017156522
688	0.1017019402
689	0.101696702
690	0.101679932
691	0.1016612541
692	0.1016383999
693	0.1016307701
694	0.1016183844
695	0.1016118536
696	0.1015996586
697	0.1015921124
698	0.1015790563
699	0.1015706226
700	0.1015429315
701	0.1015372243
702	0.1015239223
703	0.1015068124
704	0.1014442719
705	0.1014174348
706	0.1014082783
707	0.1013939197
708	0.1013778149
709	0.101362402
710	0.1013527386
711	0.1013368817
712	0.1013200635
713	0.1013200039
714	0.1013100803
715	0.1013019908
716	0.1012933809
717	0.1012828265
718	0.1012588659
719	0.1012587974
720	0.1012532146
721	0.1012284726
722	0.1012257953
723	0.1012181047
724	0.1012067838
725	0.1011644492
726	0.101151332
727	0.1011309945
728	0.1011217802
729	0.1011084232
730	0.101095767
731	0.1010891015
732	0.1010829304
733	0.1010772258
734	0.1010649008
735	0.1010648296
736	0.1010530042
737	0.1010440544
738	0.1010416983
739	0.1010346031
740	0.1010241744
741	0.1010209497
742	0.1009958931
743	0.1009776755
744	0.1009535518
745	0.1009395255
746	0.1009268147
747	0.1009137237
748	0.1009136991
749	0.1009058848
750	0.1009056485
751	0.1008995401
752	0.1008840233
753	0.1008747938
754	0.1008674579
755	0.1008413874
756	0.1008399385
757	0.1008254199
758	0.1008030118
759	0.1007778397
760	0.1007584707
761	0.1007463834
762	0.1007284394
763	0.1007278018
764	0.1006930414
765	0.1006754496
766	0.1006675363
767	0.1006600951
768	0.1006330287
769	0.1006079948
770	0.1005891326
771	0.1005841443
772	0.1005670791
773	0.1005604386
774	0.1005478384
775	0.1005145948
776	0.1005033312
777	0.10049796
778	0.1004979064
779	0.1004729545
780	0.1004729378
781	0.1004718367
782	0.1004718183
783	0.1004717999
784	0.1004635654
785	0.1004536315
786	0.1004423517
787	0.100426328
788	0.1004165655
789	0.1004031852
790	0.1003996111
791	0.1003842595
792	0.1003731219
793	0.1003649795
794	0.1003643117
795	0.1003452001
796	0.1003211962
797	0.1002925255
798	0.100279863
799	0.1002690902
800	0.100249022
801	0.1002378783
802	0.1002301492
803	0.1002157033
804	0.100178764
805	0.100156768
806	0.1001491248
807	0.1001491248
808	0.1001213243
809	0.1001128052
810	0.1001011156
811	0.1000884106
812	0.1000733559
813	0.1000617167
814	0.1000502319
815	0.1000217472
816	0.1000005877
817	0.09998631679
818	0.09997549313
819	0.099966538
820	0.09996653439
821	0.09995513332
822	0.09994438113
823	0.09994436665
824	0.09992916497
825	0.09992913614
826	0.0999291131
827	0.0999290844
828	0.09991576856
829	0.09991571085
830	0.09991557431
831	0.09991556741
832	0.09990645624
833	0.09990644189
834	0.09990090575
835	0.09990087713
836	0.09987933313
837	0.099879319
838	0.09987520105
839	0.09987518666
840	0.09986282095
841	0.09984428263
842	0.0998390231
843	0.09983899458
844	0.09982553584
845	0.09980958201
846	0.09979767954
847	0.0997900588
848	0.099772422
849	0.0997566397
850	0.09973618462
851	0.0997310408
852	0.09972151869
853	0.09971405909
854	0.09971380239
855	0.09967235147
856	0.09967229683
857	0.09966036086
858	0.09964886549
859	0.09963831498
860	0.09963044314
861	0.09962601263
862	0.09961351422
863	0.09959200809
864	0.09958429279
865	0.09955126595
866	0.09954259937
867	0.09952996618
868	0.09950371459
869	0.09949162399
870	0.09949146857
871	0.09948680403
872	0.09948214873
873	0.09947045384
874	0.09945429569
875	0.09944423297
876	0.09942360644
877	0.0994103174
878	0.09940124466
879	0.09938370198
880	0.09937517442
881	0.09936215805
882	0.09936069496
883	0.09934909054
884	0.09934909054
885	0.09933888327
886	0.09932251253
887	0.09931319235
888	0.0993131003
889	0.09930180842
890	0.0992918468
891	0.09927943451
892	0.09927180162
893	0.09926657945
894	0.09925841819
895	0.09924546609
896	0.09924545818
897	0.09923003311
898	0.09922383626
899	0.09920272785
900	0.09918822306
901	0.09917473063
902	0.09916300237
903	0.09914986853
904	0.09913211033
905	0.09911435773
906	0.09909657695
907	0.09908532366
908	0.09907182654
909	0.09906045559
910	0.09905129937
911	0.09905128099
912	0.09905125678
913	0.09902491343
914	0.09901464087
915	0.09899823185
916	0.09899556183
917	0.09898117483
918	0.09897182856
919	0.09897181888
920	0.09896973165
921	0.09895098179
922	0.09894767489
923	0.09893142394
924	0.09889588363
925	0.09887604447
926	0.09886528625
927	0.09886440614
928	0.09886439942
929	0.09886439362
930	0.09884315327
931	0.09883395775
932	0.09882098896
933	0.09879583481
934	0.09878478799
935	0.09877132643
936	0.09875931151
937	0.09874510791
938	0.09874509861
939	0.0987279296
940	0.0987124466
941	0.09870786308
942	0.0987034241
943	0.09869736774
944	0.09869525874
945	0.09869524284
946	0.09866685681
947	0.0986566638
948	0.09865658399
949	0.09865657612
950	0.09865656826
951	0.09865656826
952	0.0986463188
953	0.09864508643
954	0.09864320026
955	0.09862434952
956	0.09862434952
957	0.09860852714
958	0.09860594315
959	0.09860591169
960	0.09860495171
961	0.09859800456
962	0.09859712717
963	0.09859029935
964	0.09856940337
965	0.09853813745
966	0.09852555839
967	0.0985202083
968	0.09852017404
969	0.09851044528
970	0.09851030935
971	0.09850362311
972	0.09849018582
973	0.09847944131
974	0.0984721121
975	0.09845374859
976	0.09845363379
977	0.09844654611
978	0.09844400364
979	0.09843072548
980	0.09843062612
981	0.09842385179
982	0.09841547641
983	0.09840221916
984	0.09838736822
985	0.09838548499
986	0.09838407838
987	0.09837881571
988	0.09837878504
989	0.09835785148
990	0.0983493531
991	0.09834440401
992	0.09833168906
993	0.09832107535
994	0.09830906184
995	0.09829188723
996	0.09827597642
997	0.09826788116
998	0.09825562716
999	0.09825421844
